#{"t_start": 1648261826.6046648, "env_id": "HummingbirdHoverTaskEnvPPO-v2"}
r,l,t
808.848092,1000,90717.667299
936.487626,1000,90739.078875
718.143836,1000,90759.238975
901.460109,1000,90780.69438
759.085896,1000,90800.853249
929.925107,1000,90822.206447
964.311273,1000,90842.375453
590.01986,1000,90863.725473
733.513964,1000,90883.827379
345.998459,448,90894.151182
0,1,90894.273661
717.107968,1000,90914.4139
853.184824,1000,90935.86481
914.15785,1000,90956.017899
645.214696,1000,90977.357245
824.4569,1000,90997.497095
828.600932,1000,91018.881528
808.962406,1000,91039.030663
695.313975,1000,91059.153423
847.912326,1000,91080.532893
773.374762,1000,91100.642953
871.218093,1000,91122.033738
744.755267,1000,91142.166034
699.005292,1000,91163.567131
759.329884,1000,91183.677997
976.833697,1000,91205.067143
927.146689,1000,91225.189914
927.917804,1000,91246.640763
684.998241,1000,91266.790584
893.596253,1000,91288.254326
815.051365,1000,91308.413512
783.250735,1000,91329.795027
746.603599,1000,91349.93766
781.74551,1000,91371.315437
628.51304,1000,91391.445537
729.813726,1000,91412.888098
602.875521,1000,91433.029523
718.450883,1000,91454.563215
929.278546,1000,91474.712236
750.563871,1000,91496.16341
828.938,1000,91516.355151
826.939107,1000,91537.826387
932.386763,1000,91557.945994
699.914862,1000,91579.379618
810.677314,1000,91599.528808
860.824625,1000,91620.858138
768.741239,1000,91640.981101
774.777254,1000,91662.4219
690.497858,1000,91682.571754
758.368265,1000,91703.893902
885.693191,1000,91724.024542
610.087632,1000,91745.385822
701.592297,1000,91765.55684
625.07434,1000,91786.93835
687.137968,1000,91807.090982
809.334432,1000,91828.47124
859.593811,1000,91848.620248
635.273351,1000,91869.962122
759.536475,1000,91890.073886
597.160756,1000,91911.493024
779.545771,1000,91931.644888
586.251361,1000,91951.815759
916.535497,1000,91973.299702
756.0251,1000,91993.448262
743.16945,1000,92014.781583
605.255802,1000,92034.942864
862.566094,1000,92056.35324
595.634428,1000,92076.534523
893.344767,1000,92097.95463
258.934786,345,92104.997111
742.536412,1000,92126.421568
651.307493,1000,92146.570757
819.269271,1000,92168.011011
738.495023,1000,92188.181873
777.053396,1000,92209.664128
755.190353,1000,92229.794564
749.646324,1000,92249.966211
735.300534,1000,92271.368311
108.809435,219,92275.899277
798.997306,1000,92297.310726
779.10381,1000,92317.44192
835.168294,1000,92338.87216
923.14497,1000,92359.005819
858.634362,1000,92380.476068
668.660205,1000,92400.585241
973.325444,1000,92422.056141
844.914722,1000,92442.188354
985.14463,1000,92462.327344
979.239164,1000,92483.760981
752.708507,1000,92503.892551
522.81158,1000,92525.310958
641.286194,1000,92545.462347
534.012878,778,92562.461456
924.361462,1000,92582.582905
708.966682,1000,92603.934153
589.167461,1000,92624.067625
654.450672,1000,92645.396418
782.116692,1000,92665.539196
911.896717,1000,92686.857963
794.951445,1000,92706.959279
772.187798,1000,92728.329136
349.518935,579,92740.037478
449.145306,936,92758.885866
224.782776,474,92769.825234
787.765686,1000,92789.992668
819.88508,1000,92811.433131
962.783502,1000,92831.55612
587.040543,1000,92852.977957
781.118137,1000,92873.149846
784.112552,1000,92894.630286
631.00078,1000,92914.749388
776.563528,1000,92936.199847
402.037331,630,92948.937947
684.762008,1000,92969.129079
984.253553,1000,92990.631021
580.236639,1000,93010.802346
682.486201,1000,93032.332176
732.857176,1000,93052.453506
832.038114,1000,93073.89534
569.502785,980,93093.615244
712.986156,1000,93115.045577
786.740573,1000,93135.147579
870.30347,1000,93156.590869
786.688665,1000,93176.728909
799.153411,1000,93198.142014
791.72665,1000,93218.278024
664.494041,1000,93239.702125
803.833872,1000,93259.825366
736.936057,1000,93281.197789
612.783772,1000,93301.356723
642.841844,1000,93322.816459
258.620194,534,93333.614516
719.036924,1000,93353.763635
763.705876,1000,93375.165652
603.854518,1000,93395.297748
692.275388,975,93416.157497
766.23198,1000,93436.310231
951.390723,1000,93457.710206
816.648394,1000,93477.851575
589.72029,1000,93499.211464
378.543332,773,93514.840225
756.093966,1000,93536.271014
568.857869,875,93553.902715
756.358097,1000,93575.29255
746.054879,1000,93595.433596
833.476987,1000,93616.855498
587.263179,1000,93636.99473
956.012424,1000,93658.434707
453.562793,864,93675.894832
-100,1,93676.047078
883.263312,1000,93696.188821
718.306914,1000,93717.60643
967.054782,1000,93737.749498
788.66684,1000,93759.121644
644.893946,1000,93779.262536
959.54103,1000,93800.663056
901.635497,1000,93820.801837
748.586332,1000,93842.183618
773.073855,1000,93862.307697
714.523429,1000,93883.66705
563.476677,845,93900.726258
996.914473,1000,93922.117778
869.983031,1000,93942.248548
447.952062,711,93957.886409
642.140481,1000,93977.989092
927.337498,1000,93999.319319
781.705004,1000,94019.430359
855.277208,1000,94040.86354
997.070129,1000,94061.043094
968.771445,1000,94082.52076
703.162907,1000,94102.674952
742.565768,1000,94124.125435
623.540717,765,94139.523058
0,1,94139.634624
693.467486,1000,94159.774555
762.178446,1000,94181.096386
588.222079,1000,94201.246891
901.711311,1000,94222.630358
697.486498,1000,94242.778158
766.823747,1000,94264.119564
734.422576,1000,94284.250634
997.062182,1000,94305.622591
717.570027,1000,94325.755577
323.514657,623,94339.61047
886.92439,1000,94359.751945
753.213429,1000,94381.174777
401.497525,645,94394.241833
745.68987,1000,94414.350184
771.76964,1000,94435.763326
591.90698,1000,94455.914435
714.195422,1000,94477.334983
793.947999,1000,94497.485885
898.470214,1000,94518.867544
760.390017,1000,94538.999379
646.423119,1000,94560.461392
729.106886,1000,94580.570169
948.797297,1000,94601.974254
654.665554,998,94622.073483
762.55441,1000,94643.494042
695.276377,1000,94663.636992
665.555749,1000,94685.009108
642.650549,1000,94705.169002
894.764835,1000,94726.619778
695.863731,1000,94746.730601
661.348816,1000,94768.122255
748.506609,1000,94788.242621
539.108954,691,94803.480653
996.909624,1000,94823.582298
651.407491,1000,94843.76293
851.862018,1000,94865.122788
707.560413,1000,94885.242906
713.172726,1000,94906.746514
725.244814,1000,94926.855439
682.449586,1000,94948.246024
996.427491,1000,94968.356339
740.676274,1000,94989.780084
616.828089,882,95007.578277
-100,1,95007.699984
882.91812,1000,95029.180488
664.843141,1000,95049.319661
687.794954,1000,95070.812165
812.904649,1000,95090.952306
942.894345,1000,95112.344534
828.780311,1000,95132.435659
890.02441,1000,95153.766618
747.133997,1000,95173.938815
997.712757,1000,95195.348972
827.937033,1000,95215.44186
903.237336,1000,95236.870596
880.041938,1000,95256.98284
746.167951,1000,95278.474666
719.48248,1000,95298.655348
678.666965,1000,95320.054751
842.61375,1000,95340.186599
937.445808,1000,95361.651181
608.447444,1000,95381.769029
756.536591,1000,95403.201523
657.20511,1000,95423.34229
805.870238,1000,95444.724834
959.141514,1000,95464.875903
839.444289,1000,95486.276427
678.372106,1000,95506.398612
966.44282,1000,95527.757849
823.956878,1000,95547.901098
878.146296,1000,95569.300905
643.913288,1000,95589.421196
689.245632,1000,95609.531293
585.096216,1000,95630.934075
819.365607,1000,95651.043503
747.388614,1000,95672.415422
722.980186,1000,95692.584535
643.238957,1000,95713.989672
919.500459,1000,95734.168419
476.872499,732,95750.236853
864.359089,1000,95770.315963
913.174247,1000,95791.677771
723.451738,979,95811.398098
-100,1,95811.528488
823.553354,1000,95832.899502
997.062081,1000,95853.030241
856.727607,1000,95874.521216
722.638649,1000,95894.662372
704.986834,1000,95916.125111
862.958081,1000,95936.284349
653.815881,1000,95957.703766
756.967427,1000,95977.856755
884.162416,1000,95999.217931
754.354685,1000,96019.350497
924.483387,1000,96040.759848
909.002499,1000,96060.931626
842.240467,1000,96082.280354
933.516469,1000,96102.414856
608.203067,1000,96123.993074
669.163886,1000,96144.187029
662.073322,1000,96165.679411
997.297976,1000,96185.846788
349.18523,614,96198.23364
707.638827,1000,96219.617931
835.083404,1000,96239.778301
971.953351,1000,96261.221023
893.127749,1000,96281.361087
743.892738,1000,96302.731065
717.760808,1000,96322.883216
751.268176,1000,96344.45341
691.346293,1000,96364.575797
0,1,96364.71544
757.11463,1000,96386.125836
661.724953,1000,96406.277109
971.148129,1000,96427.649403
919.862269,1000,96447.80104
796.326536,1000,96469.111796
767.386145,1000,96489.253812
980.763085,1000,96510.656862
805.973391,1000,96530.773933
996.586127,1000,96552.268373
706.354353,1000,96572.456804
764.371613,1000,96594.006929
753.37463,1000,96614.149544
738.895418,1000,96635.549987
590.935773,1000,96655.652587
611.856494,1000,96677.05457
647.179466,1000,96697.192725
832.557731,1000,96718.565976
643.843036,1000,96738.718009
578.230665,892,96756.717041
751.333751,1000,96778.185951
751.508234,1000,96798.3665
838.609646,1000,96819.829375
913.7063,1000,96840.001472
882.762923,1000,96861.392537
725.172821,1000,96881.572563
745.6498,1000,96903.014554
809.288542,1000,96923.136173
740.309973,1000,96944.486738
849.567155,1000,96964.608394
997.008924,1000,96986.04893
751.253651,1000,97006.178378
769.05455,1000,97027.500391
615.763709,1000,97047.700253
908.408792,1000,97069.09364
901.474947,1000,97089.223675
882.532403,1000,97110.693717
800.951091,1000,97130.853566
996.518801,1000,97152.184556
755.207055,1000,97172.327164
819.858634,1000,97193.780635
829.671858,1000,97213.921983
948.585689,1000,97235.342038
864.594787,1000,97255.511947
755.920371,1000,97276.893771
817.540964,1000,97297.043997
928.853344,1000,97318.446668
965.678232,1000,97338.596742
882.54717,1000,97359.998074
888.396126,1000,97380.118611
591.358235,1000,97401.601546
931.093367,1000,97421.749615
900.233123,1000,97443.130597
822.415378,1000,97463.284992
814.071558,1000,97484.71504
587.486144,1000,97504.895753
718.933656,1000,97526.258115
596.223767,1000,97546.398637
855.890634,1000,97566.539034
700.205705,1000,97587.950827
652.993154,1000,97608.061038
703.275642,1000,97629.563437
735.41568,1000,97649.746683
651.611901,1000,97671.107038
641.883143,1000,97691.226905
645.066998,1000,97712.618831
935.001954,1000,97732.790421
922.96675,1000,97754.210537
843.462317,1000,97774.348904
972.087687,1000,97795.710411
591.360743,1000,97815.822825
668.497044,1000,97837.294862
712.634076,1000,97857.445307
928.978223,1000,97878.875892
645.792899,1000,97898.978235
622.747116,1000,97920.367308
796.865063,1000,97940.529921
803.850941,1000,97961.94024
585.806429,1000,97982.11054
741.989155,1000,98003.572919
714.732491,1000,98023.704454
810.022502,1000,98045.153551
642.549816,1000,98065.327505
709.628797,1000,98086.738244
983.69968,1000,98106.878341
871.808716,1000,98128.241584
693.942993,1000,98148.401602
747.32549,1000,98169.862482
965.125884,1000,98190.04244
747.312273,1000,98211.394373
645.766871,1000,98231.542421
996.261433,1000,98252.965112
649.947587,1000,98273.166362
567.634839,855,98291.666582
776.638782,1000,98311.756812
891.026105,1000,98331.867904
824.573989,1000,98353.359217
484.082274,849,98370.480205
-100,1,98370.608479
702.13397,1000,98391.971117
751.177122,1000,98412.11969
810.885403,1000,98433.513956
705.556854,1000,98453.70229
952.041021,1000,98475.183951
825.700015,1000,98495.325475
702.356465,1000,98516.757796
659.88805,1000,98536.938158
897.680608,1000,98558.370465
969.060993,1000,98578.509188
704.670686,1000,98599.911142
925.854535,1000,98620.040969
701.65608,1000,98641.473682
877.871027,1000,98661.613959
732.681145,1000,98683.026929
968.117761,1000,98703.186179
545.167774,803,98720.616926
997.476709,1000,98740.818545
776.134678,1000,98762.187546
796.505796,1000,98782.32037
779.135848,1000,98803.792277
648.236447,1000,98823.952084
978.710222,1000,98845.352448
739.679888,1000,98865.534212
653.302119,996,98886.900981
884.334627,1000,98907.006914
917.051361,1000,98927.138917
744.231204,1000,98948.479895
633.484603,1000,98968.567964
895.11777,1000,98990.021089
797.32614,1000,99010.1815
940.702861,1000,99031.642055
955.298164,1000,99051.773166
873.970742,1000,99073.184691
644.291885,1000,99093.306407
597.232554,1000,99114.767361
731.178449,1000,99134.928092
808.363826,1000,99156.389751
832.703936,1000,99176.549741
738.233998,1000,99197.921667
107.029395,210,99202.262976
596.648887,1000,99222.393739
633.816933,1000,99243.794487
896.451927,1000,99263.938529
596.646377,1000,99285.326362
960.682477,1000,99305.448109
778.327873,1000,99326.826998
891.726958,1000,99346.961176
997.668949,1000,99368.32113
692.877629,1000,99388.483704
720.207606,1000,99409.894117
591.517497,1000,99430.073227
605.798154,1000,99451.534637
764.152942,1000,99471.697694
882.637902,1000,99493.097702
642.455604,1000,99513.230907
838.003045,1000,99534.640705
982.075084,1000,99554.828893
918.995286,1000,99576.271833
862.778118,1000,99596.453851
810.051213,1000,99617.855754
980.604249,1000,99638.014565
916.540128,1000,99659.366675
930.778136,1000,99679.475621
652.431567,1000,99700.818319
499.219994,714,99715.233768
0,1,99715.34298
959.477587,1000,99735.496927
652.684213,1000,99756.888564
807.027562,1000,99777.049664
757.811726,1000,99798.439037
418.299101,853,99815.639614
717.646049,1000,99836.98145
649.969864,1000,99857.080328
782.786495,1000,99878.452947
774.544296,1000,99898.582621
652.610537,1000,99920.024343
750.160662,1000,99940.115939
869.617547,1000,99961.489217
664.063122,1000,99981.629812
872.449296,1000,100003.031059
843.346247,1000,100023.172359
932.935379,1000,100044.541346
741.469914,1000,100064.711308
978.706471,1000,100086.023479
652.501278,1000,100106.181902
698.564596,1000,100127.505048
749.092907,1000,100147.658067
595.342442,1000,100169.038037
593.295331,973,100188.668287
-100,1,100188.799044
358.90152,640,100201.735604
835.348332,1000,100223.226384
857.86586,1000,100243.386943
683.549884,1000,100264.789109
592.144195,1000,100284.910153
634.714519,1000,100306.260916
592.313547,1000,100326.389531
361.236491,634,100340.429524
916.382787,1000,100360.568804
761.389011,1000,100382.001031
691.104451,1000,100402.160806
826.144174,1000,100423.55421
909.691325,1000,100443.703371
757.107388,1000,100465.084973
996.878653,1000,100485.226304
592.800488,1000,100506.586316
847.35939,1000,100526.72733
811.367822,1000,100548.16759
997.215276,1000,100568.320954
634.773741,1000,100589.671897
680.772153,1000,100609.85207
600.656336,1000,100631.343704
591.629646,1000,100651.476052
657.200035,1000,100672.955107
900.371968,1000,100693.076149
996.960521,1000,100713.238288
784.888497,1000,100734.678154
632.913183,750,100749.84551
0,1,100749.956279
577.736751,1000,100771.367359
777.534545,1000,100791.539788
704.193095,1000,100812.90098
969.380386,1000,100833.039956
722.040667,1000,100854.563863
948.203742,1000,100874.754158
653.346247,1000,100896.114956
755.737618,1000,100916.275543
982.490984,1000,100937.618618
718.58343,1000,100957.756968
590.54611,1000,100979.100596
831.360945,1000,100999.228488
584.886276,1000,101020.601162
945.587977,1000,101040.743867
